"Time","F1","F2","F3","C1","C2"
"12.600000000000001","c","c","d","1","b"
"12.700000000000001","a","b","c","1","b"
"12.8","b","a","d","1","b"
"12.9","c","c","d","1","b"
"13.0","a","b","c","1","b"
"13.100000000000001","b","a","d","1","b"
"13.200000000000001","c","c","d","1","b"
"13.3","a","b","c","1","b"
"13.4","b","a","d","1","b"
"13.5","c","c","d","1","b"
"13.600000000000001","a","b","c","1","b"
"13.700000000000001","b","a","d","1","b"
"13.8","c","c","d","1","b"
"13.9","a","b","c","1","b"
"14.0","b","a","d","1","b"
"14.100000000000001","c","c","d","1","b"
"14.200000000000001","a","b","c","1","b"
"14.3","b","a","d","1","b"
"14.4","c","c","d","1","b"
"14.5","a","b","c","1","b"
"14.600000000000001","b","a","d","1","b"
"14.700000000000001","c","c","d","1","b"
"14.8","a","b","c","1","b"
"14.9","b","a","d","1","b"
"15.0","c","c","d","1","b"
"15.100000000000001","a","b","c","1","b"
"15.200000000000001","b","a","d","1","b"
"15.3","c","c","d","1","b"
"15.4","a","b","c","1","b"
"15.5","b","a","d","1","b"
"15.600000000000001","c","c","d","1","b"
"15.700000000000001","a","b","c","1","b"
"15.8","b","a","d","1","b"
"15.9","c","c","d","1","b"
"16.0","a","b","c","1","b"
"16.1","b","a","d","1","b"
"16.2","c","c","d","1","b"
"16.3","a","b","c","1","b"
"16.400000000000002","b","a","d","1","b"
"16.5","c","c","d","1","b"
"16.6","a","b","c","1","b"
"16.7","b","a","d","1","b"
"16.8","c","c","d","1","b"
"16.900000000000002","a","b","c","1","b"
"17.0","b","a","d","1","b"
"17.1","c","c","d","1","b"
"17.2","a","b","c","1","b"
"17.3","b","a","d","1","b"
"17.400000000000002","c","c","d","1","b"
"17.5","a","b","c","1","b"
"17.6","b","a","d","1","b"
"17.7","c","c","d","1","b"
"17.8","a","b","c","1","b"
"17.900000000000002","b","a","d","1","b"
"18.0","c","c","d","1","b"
"18.1","a","b","c","1","b"
"18.2","b","a","d","1","b"
"18.3","c","c","d","1","b"
"18.400000000000002","a","b","c","1","b"
"18.5","b","a","d","1","b"
"18.6","c","c","d","1","b"
"18.7","a","b","c","1","b"
"18.8","b","a","d","1","b"
"18.900000000000002","c","c","d","1","b"
"19.0","a","b","c","1","b"
"19.1","b","a","d","1","b"
"19.200000000000003","c","c","d","1","b"
"19.3","a","b","c","1","b"
"19.400000000000002","b","a","d","1","b"
"19.5","c","c","d","1","b"
"19.6","a","b","c","1","b"
"19.700000000000003","b","a","d","1","b"
"19.8","c","c","d","1","b"
"19.900000000000002","a","b","c","1","b"
"20.0","b","a","d","1","b"
"20.1","c","c","d","1","b"
"20.200000000000003","a","b","c","1","b"
"20.3","b","a","d","1","b"
"20.400000000000002","c","c","d","1","b"
"20.5","a","b","c","1","b"
"20.6","b","a","d","1","b"
"20.700000000000003","c","c","d","1","b"
"20.8","a","b","c","1","b"
"20.900000000000002","b","a","d","1","b"
"21.0","c","c","d","1","b"
"21.1","a","b","c","1","b"
"21.200000000000003","b","a","d","1","b"
"21.3","c","c","d","1","b"
"21.400000000000002","a","b","c","1","b"
"21.5","b","a","d","1","b"
"21.6","c","c","d","1","b"
"21.700000000000003","a","b","c","1","b"
"21.8","b","a","d","1","b"
"21.900000000000002","c","c","d","1","b"
"22.0","a","b","c","1","b"
"22.1","b","a","d","1","b"
"22.200000000000003","c","c","d","1","b"
"22.3","a","b","c","1","b"
"22.400000000000002","b","a","d","1","b"
"22.5","c","c","d","1","b"
"22.6","a","b","c","1","b"
"22.700000000000003","b","a","d","1","b"
"22.8","c","c","d","1","b"
"22.900000000000002","a","b","c","1","b"
"23.0","b","a","d","1","b"
"23.1","c","c","d","1","b"
"23.200000000000003","a","b","c","1","b"
"23.3","b","a","d","1","b"
"23.400000000000002","c","c","d","1","b"
"23.5","a","b","c","1","b"
"23.6","b","a","d","1","b"
"23.700000000000003","c","c","d","1","b"
"23.8","a","b","c","1","b"
"23.900000000000002","b","a","d","1","b"
"24.0","c","c","d","1","b"
"24.1","a","b","c","1","b"
"24.200000000000003","b","a","d","1","b"
"24.3","c","c","d","1","b"
"24.400000000000002","a","b","c","1","b"
"24.5","b","a","d","1","b"
"24.6","c","c","d","1","b"
"24.700000000000003","a","b","c","1","b"
"24.8","b","a","d","1","b"
"24.900000000000002","c","c","d","1","b"
"25.0","a","b","c","1","b"
"25.1","b","a","d","1","b"
"25.200000000000003","c","c","d","1","b"
"25.3","a","b","c","1","b"
"25.400000000000002","b","a","d","1","b"
"25.5","c","c","d","1","b"
"25.6","a","b","c","1","b"
"25.700000000000003","b","a","d","1","b"
"25.8","c","c","d","1","b"
"25.900000000000002","a","b","c","1","b"
"26.0","b","a","d","1","b"
"26.1","c","c","d","1","b"
"26.200000000000003","a","b","c","1","b"
"26.3","b","a","d","1","b"
"26.400000000000002","c","c","d","1","b"
"26.5","a","b","c","1","b"
"26.6","b","a","d","1","b"
"26.700000000000003","c","c","d","1","b"
"26.8","a","b","c","1","b"
"26.900000000000002","b","a","d","1","b"
"27.0","c","c","d","1","b"
"27.1","a","b","c","1","b"
"27.200000000000003","b","a","d","1","b"
"27.3","c","c","d","1","b"
"27.400000000000002","a","b","c","1","b"
"27.5","b","a","d","1","b"
"27.6","c","c","d","1","b"
"27.700000000000003","a","b","c","1","b"
"27.8","b","a","d","1","b"
"27.900000000000002","c","c","d","1","b"
"28.0","a","b","c","1","b"
"28.1","b","a","d","1","b"
"28.200000000000003","c","c","d","1","b"
"28.3","a","b","c","1","b"
"28.400000000000002","b","a","d","1","b"
"28.5","c","c","d","1","b"
"28.6","a","b","c","1","b"
"28.700000000000003","b","a","d","1","b"
"28.8","c","c","d","1","b"
"28.900000000000002","a","b","c","1","b"
"29.0","b","a","d","1","b"
"29.1","c","c","d","1","b"
"29.200000000000003","a","b","c","1","b"
"29.3","b","a","d","1","b"
"29.400000000000002","c","c","d","1","b"
"29.5","a","b","c","1","b"
"29.6","b","a","d","1","b"
"29.700000000000003","c","c","d","1","b"
"29.8","a","b","c","1","b"
"29.900000000000002","b","a","d","1","b"
"30.0","c","c","d","1","b"
"30.1","a","b","c","1","b"
"30.200000000000003","b","a","d","1","b"
"30.3","c","c","d","1","b"
"30.400000000000002","a","b","c","1","b"
"30.5","b","a","d","1","b"
"30.6","c","c","d","1","b"
"30.700000000000003","a","b","c","1","b"
"30.8","b","a","d","1","b"
"30.900000000000002","c","c","d","1","b"
"31.0","a","b","c","1","b"
"31.1","b","a","d","1","b"
"31.200000000000003","c","c","d","1","b"
"31.3","a","b","c","1","b"
"31.400000000000002","b","a","d","1","b"
"31.5","c","c","d","1","b"
"31.6","a","b","c","1","b"
"31.700000000000003","b","a","d","1","b"
"31.8","c","c","d","1","b"
"31.900000000000002","a","b","c","1","b"
"32.0","b","a","d","1","b"
"32.1","c","c","d","1","b"
"32.2","a","b","c","1","b"
"32.300000000000004","b","a","d","1","b"
"32.4","c","c","d","1","b"
"32.5","a","b","c","1","b"
"32.6","b","a","d","1","b"
"32.7","c","c","d","1","b"
"32.800000000000004","a","b","c","1","b"
"32.9","b","a","d","1","b"
"33.0","c","c","d","1","b"
"33.1","a","b","c","1","b"
"33.2","b","a","d","1","b"
"33.300000000000004","c","c","d","1","b"
"33.4","a","b","c","1","b"
"33.5","b","a","d","1","b"
"33.6","c","c","d","1","b"
"33.7","a","b","c","1","b"
"33.800000000000004","b","a","d","1","b"
"33.9","c","c","d","1","b"
"34.0","a","b","c","1","b"
"34.1","b","a","d","1","b"
"34.2","c","c","d","1","b"
"34.300000000000004","a","b","c","1","b"
"34.4","b","a","d","1","b"
"34.5","c","c","d","1","b"
"34.6","a","b","c","1","b"
"34.7","b","a","d","1","b"
"34.800000000000004","c","c","d","1","b"
"34.9","a","b","c","1","b"
"35.0","b","a","d","1","b"
"35.1","c","c","d","1","b"
"35.2","a","b","c","1","b"
"35.300000000000004","b","a","d","1","b"
"35.4","c","c","d","1","b"
"35.5","a","b","c","1","b"
"35.6","b","a","d","1","b"
"35.7","c","c","d","1","b"
"35.800000000000004","a","b","c","1","b"
"35.9","b","a","d","1","b"
"36.0","c","c","d","1","b"
"36.1","a","b","c","1","b"
"36.2","b","a","d","1","b"
"36.300000000000004","c","c","d","1","b"
"36.4","a","b","c","1","b"
"36.5","b","a","d","1","b"
"36.6","c","c","d","1","b"
"36.7","a","b","c","1","b"
"36.800000000000004","b","a","d","1","b"
"36.9","c","c","d","1","b"
"37.0","a","b","c","1","b"
"37.1","b","a","d","1","b"
"37.2","c","c","d","1","b"
"37.300000000000004","a","b","c","1","b"
"37.4","b","a","d","1","b"
"37.5","c","c","d","1","b"
"37.6","a","b","c","1","b"
"37.7","b","a","d","1","b"
"37.800000000000004","c","c","d","1","b"
"37.9","a","b","c","1","b"
"38.0","b","a","d","1","b"
"38.1","c","c","d","1","b"
"38.2","a","b","c","1","b"
"38.300000000000004","b","a","d","1","b"
"38.400000000000006","c","c","d","1","b"
"38.5","a","b","c","1","b"
"38.6","b","a","d","1","b"
"38.7","c","c","d","1","b"
"38.800000000000004","a","b","c","1","b"
"38.900000000000006","b","a","d","1","b"
"39.0","c","c","d","1","b"
"39.1","a","b","c","1","b"
"39.2","b","a","d","1","b"
"39.300000000000004","c","c","d","1","b"
"39.400000000000006","a","b","c","1","b"
"39.5","b","a","d","1","b"
"39.6","c","c","d","1","b"
"39.7","a","b","c","1","b"
"39.800000000000004","b","a","d","1","b"
"39.900000000000006","c","c","d","1","b"
"40.0","a","b","c","1","b"
"40.1","b","a","d","1","b"
"40.2","c","c","d","1","b"
"40.300000000000004","a","b","c","1","b"
"40.400000000000006","b","a","d","1","b"
"40.5","c","c","d","1","b"
"40.6","a","b","c","1","b"
"40.7","b","a","d","1","b"
"40.800000000000004","c","c","d","1","b"
"40.900000000000006","a","b","c","1","b"
"41.0","b","a","d","1","b"
"41.1","c","c","d","1","b"
"41.2","a","b","c","1","b"
"41.300000000000004","b","a","d","1","b"
"41.400000000000006","c","c","d","1","b"
"41.5","a","b","c","1","b"
"41.6","b","a","d","1","b"
"41.7","c","c","d","1","b"
"41.800000000000004","a","b","c","1","b"
"41.900000000000006","b","a","d","1","b"
"42.0","c","c","d","1","b"
"42.1","a","b","c","1","b"
"42.2","b","a","d","1","b"
"42.300000000000004","c","c","d","1","b"
"42.400000000000006","a","b","c","1","b"
"42.5","b","a","d","1","b"
"42.6","c","c","d","1","b"
"42.7","a","b","c","1","b"
"42.800000000000004","b","a","d","1","b"
"42.900000000000006","c","c","d","1","b"
"43.0","a","b","c","1","b"
"43.1","b","a","d","1","b"
"43.2","c","c","d","1","b"
"43.300000000000004","a","b","c","1","b"
"43.400000000000006","b","a","d","1","b"
"43.5","c","c","d","1","b"
"43.6","a","b","c","1","b"
"43.7","b","a","d","1","b"
"43.800000000000004","c","c","d","1","b"
"43.900000000000006","a","b","c","1","b"
"44.0","b","a","d","1","b"
"44.1","c","c","d","1","b"
"44.2","a","b","c","1","b"
"44.300000000000004","b","a","d","1","b"
"44.400000000000006","c","c","d","1","b"
"44.5","a","b","c","1","b"
"44.6","b","a","d","1","b"
"44.7","c","c","d","1","b"
"44.800000000000004","a","b","c","1","b"
"44.900000000000006","b","a","d","1","b"
"45.0","c","c","d","1","b"
"45.1","a","b","c","1","b"
"45.2","b","a","d","1","b"
"45.300000000000004","c","c","d","1","b"
"45.400000000000006","a","b","c","1","b"
"45.5","b","a","d","1","b"
"45.6","c","c","d","1","b"
"45.7","a","b","c","1","b"
"45.800000000000004","b","a","d","1","b"
"45.900000000000006","c","c","d","1","b"
"46.0","a","b","c","1","b"
"46.1","b","a","d","1","b"
"46.2","c","c","d","1","b"
"46.300000000000004","a","b","c","1","b"
"46.400000000000006","b","a","d","1","b"
"46.5","c","c","d","1","b"
"46.6","a","b","c","1","b"
"46.7","b","a","d","1","b"
"46.800000000000004","c","c","d","1","b"
"46.900000000000006","a","b","c","1","b"
"47.0","b","a","d","1","b"
"47.1","c","c","d","1","b"
"47.2","a","b","c","1","b"
"47.300000000000004","b","a","d","1","b"
"47.400000000000006","c","c","d","1","b"
"47.5","a","b","c","1","b"
"47.6","b","a","d","1","b"
"47.7","c","c","d","1","b"
"47.800000000000004","a","b","c","1","b"
"47.900000000000006","b","a","d","1","b"
"48.0","c","c","d","1","b"
"48.1","a","b","c","1","b"
"48.2","b","a","d","1","b"
"48.300000000000004","c","c","d","1","b"
"48.400000000000006","a","b","c","1","b"
"48.5","b","a","d","1","b"
"48.6","c","c","d","1","b"
"48.7","a","b","c","1","b"
"48.800000000000004","b","a","d","1","b"
"48.900000000000006","c","c","d","1","b"
"49.0","a","b","c","1","b"
"49.1","b","a","d","1","b"
"49.2","c","c","d","1","b"
"49.300000000000004","a","b","c","1","b"
"49.400000000000006","b","a","d","1","b"
"49.5","c","c","d","1","b"
"49.6","a","b","c","1","b"
"49.7","b","a","d","1","b"
"49.800000000000004","c","c","d","1","b"
"49.900000000000006","a","b","c","1","b"
"50.0","b","a","d","1","b"
"50.1","c","c","d","1","b"
"50.2","a","b","c","1","b"
"50.300000000000004","b","a","d","1","b"
"50.400000000000006","c","c","d","1","b"
"50.5","a","b","c","1","b"
"50.6","b","a","d","1","b"
"50.7","c","c","d","1","b"
"50.800000000000004","a","b","c","1","b"
"50.900000000000006","b","a","d","1","b"
"51.0","c","c","d","1","b"
"51.1","a","b","c","1","b"
"51.2","b","a","d","1","b"
"51.300000000000004","c","c","d","1","b"
"51.400000000000006","a","b","c","1","b"
"51.5","b","a","d","1","b"
"51.6","c","c","d","1","b"
"51.7","a","b","c","1","b"
"51.800000000000004","b","a","d","1","b"
"51.900000000000006","c","c","d","1","b"
"52.0","a","b","c","1","b"
"52.1","b","a","d","1","b"
"52.2","c","c","d","1","b"
"52.300000000000004","a","b","c","1","b"
"52.400000000000006","b","a","d","1","b"
"52.5","c","c","d","1","b"
"52.6","a","b","c","1","b"
"52.7","b","a","d","1","b"
"52.800000000000004","c","c","d","1","b"
"52.900000000000006","a","b","c","1","b"
"53.0","b","a","d","1","b"
"53.1","c","c","d","1","b"
"53.2","a","b","c","1","b"
"53.300000000000004","b","a","d","1","b"
"53.400000000000006","c","c","d","1","b"
"53.5","a","b","c","1","b"
"53.6","b","a","d","1","b"
"53.7","c","c","d","1","b"
"53.800000000000004","a","b","c","1","b"
"53.900000000000006","b","a","d","1","b"
"54.0","c","c","d","1","b"
"54.1","a","b","c","1","b"
"54.2","b","a","d","1","b"
"54.300000000000004","c","c","d","1","b"
"54.400000000000006","a","b","c","1","b"
"54.5","b","a","d","1","b"
"54.6","c","c","d","1","b"
"54.7","a","b","c","1","b"
"54.800000000000004","b","a","d","1","b"
"54.900000000000006","c","c","d","1","b"
"55.0","a","b","c","1","b"
"55.1","b","a","d","1","b"
"55.2","c","c","d","1","b"
"55.300000000000004","a","b","c","1","b"
"55.400000000000006","b","a","d","1","b"
"55.5","c","c","d","1","b"
"55.6","a","b","c","1","b"
"55.7","b","a","d","1","b"
"55.800000000000004","c","c","d","1","b"
"55.900000000000006","a","b","c","1","b"
"56.0","b","a","d","1","b"
"56.1","c","c","d","1","b"
"56.2","a","b","c","1","b"
"56.300000000000004","b","a","d","1","b"
"56.400000000000006","c","c","d","1","b"
"56.5","a","b","c","1","b"
"56.6","b","a","d","1","b"
"56.7","c","c","d","1","b"
"56.800000000000004","a","b","c","1","b"
"56.900000000000006","b","a","d","1","b"
"57.0","c","c","d","1","b"
"57.1","a","b","c","1","b"
"57.2","b","a","d","1","b"
"57.300000000000004","c","c","d","1","b"
"57.400000000000006","a","b","c","1","b"
"57.5","b","a","d","1","b"
"57.6","c","c","d","1","b"
"57.7","a","b","c","1","b"
"57.800000000000004","b","a","d","1","b"
"57.900000000000006","c","c","d","1","b"
"58.0","a","b","c","1","b"
"58.1","b","a","d","1","b"
"58.2","c","c","d","1","b"
"58.300000000000004","a","b","c","1","b"
"58.400000000000006","b","a","d","1","b"
"58.5","c","c","d","1","b"
"58.6","a","b","c","1","b"
"58.7","b","a","d","1","b"
"58.800000000000004","c","c","d","1","b"
"58.900000000000006","a","b","c","1","b"
"59.0","b","a","d","1","b"
"59.1","c","c","d","1","b"
"59.2","a","b","c","1","b"
"59.300000000000004","b","a","d","1","b"
"59.400000000000006","c","c","d","1","b"
"59.5","a","b","c","1","b"
"59.6","b","a","d","1","b"
"59.7","c","c","d","1","b"
"59.800000000000004","a","b","c","1","b"
"59.900000000000006","b","a","d","1","b"
"60.0","c","c","d","1","b"
"60.1","a","b","c","1","b"
"60.2","b","a","d","1","b"
"60.300000000000004","c","c","d","1","b"
"60.400000000000006","a","b","c","1","b"
"60.5","b","a","d","1","b"
"60.6","c","c","d","1","b"
"60.7","a","b","c","1","b"
"60.800000000000004","b","a","d","1","b"
"60.900000000000006","c","c","d","1","b"
"61.0","a","b","c","1","b"
"61.1","b","a","d","1","b"
"61.2","c","c","d","1","b"
"61.300000000000004","a","b","c","1","b"
"61.400000000000006","b","a","d","1","b"
"61.5","c","c","d","1","b"
"61.6","a","b","c","1","b"
"61.7","b","a","d","1","b"
"61.800000000000004","c","c","d","1","b"
"61.900000000000006","a","b","c","1","b"
"62.0","b","a","d","1","b"
"62.1","c","c","d","1","b"
"62.2","a","b","c","1","b"
"62.300000000000004","b","a","d","1","b"
"62.400000000000006","c","c","d","1","b"
"62.5","a","b","c","1","b"
"62.6","b","a","d","1","b"
"62.7","c","c","d","1","b"
"62.800000000000004","a","b","c","1","b"
"62.900000000000006","b","a","d","1","b"
"63.0","c","c","d","1","b"
"63.1","a","b","c","1","b"
"63.2","b","a","d","1","b"
"63.300000000000004","c","c","d","1","b"
"63.400000000000006","a","b","c","1","b"
"63.5","b","a","d","1","b"
"63.6","c","c","d","1","b"
"63.7","a","b","c","1","b"
"63.800000000000004","b","a","d","1","b"
"63.900000000000006","c","c","d","1","b"
"64.0","a","b","c","1","b"
"64.10000000000001","b","a","d","1","b"
"64.2","c","c","d","1","b"
"64.3","a","b","c","1","b"
"64.4","b","a","d","1","b"
"64.5","c","c","d","1","b"
"64.60000000000001","a","b","c","1","b"
"64.7","b","a","d","1","b"
"64.8","c","c","d","1","b"
"64.9","a","b","c","1","b"
"65.0","b","a","d","1","b"
"65.10000000000001","c","c","d","1","b"
"65.2","a","b","c","1","b"
"65.3","b","a","d","1","b"
"65.4","c","c","d","1","b"
"65.5","a","b","c","1","b"
"65.60000000000001","b","a","d","1","b"
"65.7","c","c","d","1","b"
"65.8","a","b","c","1","b"
"65.9","b","a","d","1","b"
"66.0","c","c","d","1","b"
"66.10000000000001","a","b","c","1","b"
"66.2","b","a","d","1","b"
"66.3","c","c","d","1","b"
"66.4","a","b","c","1","b"
"66.5","b","a","d","1","b"
"66.60000000000001","c","c","d","1","b"
"66.7","a","b","c","1","b"
"66.8","b","a","d","1","b"
"66.9","c","c","d","1","b"
"67.0","a","b","c","1","b"
"67.10000000000001","b","a","d","1","b"
"67.2","c","c","d","1","b"
"67.3","a","b","c","1","b"
"67.4","b","a","d","1","b"
"67.5","c","c","d","1","b"
"67.60000000000001","a","b","c","1","b"
"67.7","b","a","d","1","b"
"67.8","c","c","d","1","b"
"67.9","a","b","c","1","b"
"68.0","b","a","d","1","b"
"68.10000000000001","c","c","d","1","b"
"68.2","a","b","c","1","b"
"68.3","b","a","d","1","b"
"68.4","c","c","d","1","b"
"68.5","a","b","c","1","b"
"68.60000000000001","b","a","d","1","b"
"68.7","c","c","d","1","b"
"68.8","a","b","c","1","b"
"68.9","b","a","d","1","b"
"69.0","c","c","d","1","b"
"69.10000000000001","a","b","c","1","b"
"69.2","b","a","d","1","b"
"69.3","c","c","d","1","b"
"69.4","a","b","c","1","b"
"69.5","b","a","d","1","b"
"69.60000000000001","c","c","d","1","b"
"69.7","a","b","c","1","b"
"69.8","b","a","d","1","b"
"69.9","c","c","d","1","b"
"70.0","a","b","c","1","b"
"70.10000000000001","b","a","d","1","b"
"70.2","c","c","d","1","b"
"70.3","a","b","c","1","b"
"70.4","b","a","d","1","b"
"70.5","c","c","d","1","b"
"70.60000000000001","a","b","c","1","b"
"70.7","b","a","d","1","b"
"70.8","c","c","d","1","b"
"70.9","a","b","c","1","b"
"71.0","b","a","d","1","b"
"71.10000000000001","c","c","d","1","b"
"71.2","a","b","c","1","b"
"71.3","b","a","d","1","b"
"71.4","c","c","d","1","b"
"71.5","a","b","c","1","b"
"71.60000000000001","b","a","d","1","b"
"71.7","c","c","d","1","b"
"71.8","a","b","c","1","b"
"71.9","b","a","d","1","b"
"72.0","c","c","d","1","b"
"72.10000000000001","a","b","c","1","b"
"72.2","b","a","d","1","b"
"72.3","c","c","d","1","b"
"72.4","a","b","c","1","b"
"72.5","b","a","d","1","b"
"72.60000000000001","c","c","d","1","b"
"72.7","a","b","c","1","b"
"72.8","b","a","d","1","b"
"72.9","c","c","d","1","b"
"73.0","a","b","c","1","b"
"73.10000000000001","b","a","d","1","b"
"73.2","c","c","d","1","b"
"73.3","a","b","c","1","b"
"73.4","b","a","d","1","b"
"73.5","c","c","d","1","b"
"73.60000000000001","a","b","c","1","b"
"73.7","b","a","d","1","b"
"73.8","c","c","d","1","b"
"73.9","a","b","c","1","b"
"74.0","b","a","d","1","b"
"74.10000000000001","c","c","d","1","b"
"74.2","a","b","c","1","b"
"74.3","b","a","d","1","b"
"74.4","c","c","d","1","b"
"74.5","a","b","c","1","b"
"74.60000000000001","b","a","d","1","b"
"74.7","c","c","d","1","b"
"74.8","a","b","c","1","b"
"74.9","b","a","d","1","b"
"75.0","c","c","d","1","b"
"75.10000000000001","a","b","c","1","b"
"75.2","b","a","d","1","b"
"75.3","c","c","d","1","b"
"75.4","a","b","c","1","b"
"75.5","b","a","d","1","b"
"75.60000000000001","c","c","d","1","b"
"75.7","a","b","c","1","b"
"75.8","b","a","d","1","b"
"75.9","c","c","d","1","b"
"76.0","a","b","c","1","b"
"76.10000000000001","b","a","d","1","b"
"76.2","c","c","d","1","b"
"76.3","a","b","c","1","b"
"76.4","b","a","d","1","b"
"76.5","c","c","d","1","b"
"76.60000000000001","a","b","c","1","b"
"76.7","b","a","d","1","b"
"76.80000000000001","c","c","d","1","b"
"76.9","a","b","c","1","b"
"77.0","b","a","d","1","b"
"77.10000000000001","c","c","d","1","b"
"77.2","a","b","c","1","b"
"77.30000000000001","b","a","d","1","b"
"77.4","c","c","d","1","b"
"77.5","a","b","c","1","b"
"77.60000000000001","b","a","d","1","b"
"77.7","c","c","d","1","b"
"77.80000000000001","a","b","c","1","b"
"77.9","b","a","d","1","b"
"78.0","c","c","d","1","b"
"78.10000000000001","a","b","c","1","b"
"78.2","b","a","d","1","b"
"78.30000000000001","c","c","d","1","b"
"78.4","a","b","c","1","b"
"78.5","b","a","d","1","b"
"78.60000000000001","c","c","d","1","b"
"78.7","a","b","c","1","b"
"78.80000000000001","b","a","d","1","b"
"78.9","c","c","d","1","b"
"79.0","a","b","c","1","b"
"79.10000000000001","b","a","d","1","b"
"79.2","c","c","d","1","b"
"79.30000000000001","a","b","c","1","b"
"79.4","b","a","d","1","b"
"79.5","c","c","d","1","b"
"79.60000000000001","a","b","c","1","b"
"79.7","b","a","d","1","b"
"79.80000000000001","c","c","d","1","b"
"79.9","a","b","c","1","b"
"80.0","b","a","d","1","b"
"80.10000000000001","c","c","d","1","b"
